tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
1,0.35,0.15,0.35,0.15,0.35,0.350011594473454,0.90749352,0.88735903,0.78,0.8,0.53999989,0.25000002,0.030196327754159036,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.365,0,20000001.860000003,true,16.18,-2.37,-821494.18,-18.55,true,true,continue,-1,-1,-1,-1
2,0.35001159447345404,0.1499943801264495,0.35000838090550446,0.14998564449459212,0.35001159447345404,0.3799473641620317,0.90749186,0.88735731,0.78,0.8,0.53999989,0.25000002,0.03025083594868372,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,continue,true,true,false,-2.37,true,true,true,true,21.36499202578305,0,20000001.860000003,true,16.18,-2.37,-821492.52,-18.55,true,true,continue,-1,-1,-1,-1
3,0.33376211920600596,0.1791206804346727,0.37994736416203173,0.10716983619728965,0.37994736416203173,0.4911469503722761,0.90573041,0.88468284,0.78,0.8,0.53999989,0.25000002,0.027948348298881598,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,continue,true,true,false,-2.37,true,true,true,true,22.217919062652523,0,20000001.89,true,16.18,-2.37,-819728.74,-18.55,true,true,continue,-1,-1,-1,-1
4,0.4911469503722761,0.15111578226194125,0.32976378893679276,0.027973478428989867,0.4911469503722761,0.4912733852882548,0.88509193,0.86354726,0.78,0.8,0.53999989,0.25000002,0.026194744269061543,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.471793235614598,0,20000002.25,true,16.18,-2.37,-799072.44,-18.55,true,true,continue,-1,-1,-1,-1
5,0.49127338528825487,0.15099652083878773,0.32980259401929934,0.027927499853658222,0.49127338528825487,0.4915273047153438,0.88508201,0.8635373,0.78,0.8,0.53999989,0.25000002,0.02623102517854603,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,continue,true,true,false,-2.37,true,true,true,true,21.47001255886191,0,20000002.25,true,16.18,-2.37,-799062.51,-18.55,true,true,continue,-1,-1,-1,-1
6,0.49152730471534367,0.15075655469330945,0.3298812004942421,0.027834940097104674,0.49152730471534367,0.4918111913843585,0.88506209,0.8635173,0.78,0.8,0.53999989,0.25000002,0.026425094417854567,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.466433882984447,0,20000002.25,true,16.18,-2.37,-799042.57,-18.55,true,true,continue,-1,-1,-1,-1
7,0.4918111913843586,0.1504887582140818,0.3299679802515057,0.02773207015005398,0.4918111913843586,0.5026673690927483,0.88503982,0.86349495,0.78,0.8,0.53999989,0.25000002,0.026442397078369595,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,continue,true,true,false,-2.37,true,true,true,true,21.462431908961847,0,20000002.26,true,16.18,-2.37,-799020.28,-18.55,true,true,continue,-1,-1,-1,-1
8,0.5026673690927485,0.15026146369993168,0.33447407038955146,0.01259709681776855,0.5026673690927485,0.5031334999803799,0.88304325,0.86112136,0.78,0.8,0.53999989,0.25000002,0.025756002161417824,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Matar,true,true,false,-2.37,true,true,true,true,21.524075615115017,0,20000002.3,true,16.18,-2.37,-797021.77,-18.55,true,true,continue,-1,-1,-1,-1
9,0.5031334999803799,0.1497575947089665,0.3345947815581267,0.01251412375252686,0.5031334999803799,0.7465941730549182,0.88301459,0.86109487,0.78,0.8,0.53999989,0.25000002,0.025759359209332144,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.515989325874443,0,20000002.310000002,true,16.18,-2.37,-796993.09,-18.55,true,true,continue,-1,-1,-1,-1
10,0.7465941730549182,0.06616471987501003,0.1853274680020279,0.001913639068043877,0.7465941730549182,0.9398736810169952,0.85789281,0.83432154,0.78,0.8,0.53999989,0.25000002,0.018704670039356053,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.839141994206834,0,20000002.75,true,16.18,-2.37,-771850.23,-18.55,true,true,continue,-1,-1,-1,-1
11,0.9398736810169952,0.013283539653137427,0.04678210006438,0.00006067926548738968,0.9398736810169952,0.9917907446568875,0.78684104,0.8089467,0.78,0.8,0.53999989,0.25000002,0.005522534178671268,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.789674954248042,0,20000002.46,true,16.18,-2.37,-700779.8,-18.55,true,true,continue,-1,-1,-1,-1
12,0.9917907446568875,0.0016778820036790264,0.006530154927454007,0.0000012184119795194614,0.9917907446568875,0.9918102165158843,0.78094596,0.80126019,0.78,0.8,0.53999989,0.25000002,0.0008020473647899901,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.261897392559614,0,20000002.59,true,16.18,-2.37,-694879.31,-18.55,true,true,continue,-1,-1,-1,-1
13,0.9918102165158845,0.001665483396626143,0.006523097814744411,0.0000012022727450585844,0.9918102165158845,0.9929869507674216,0.78094429,0.80125808,0.78,0.8,0.53999989,0.25000002,0.0008032660643912531,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.26161562809992,0,20000002.59,true,16.18,-2.37,-694877.63,-18.55,true,true,continue,-1,-1,-1,-1
14,0.9929869507674217,0.0012316421854603854,0.00578093970877159,4.6733834631092106e-7,0.9929869507674217,0.9930078631933138,0.78082172,0.80109801,0.78,0.8,0.53999989,0.25000002,0.0007052399208845317,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.24786922367029,0,20000002.580000002,true,16.18,-2.37,-694754.95,-18.55,true,true,continue,-1,-1,-1,-1
15,0.9930078631933138,0.0012192702265128737,0.005772407645711491,4.5893446185717006e-7,0.9930078631933138,0.9992522662170278,0.78081985,0.80109564,0.78,0.8,0.53999989,0.25000002,0.000705991977793842,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.247576351896694,0,20000002.580000002,true,16.18,-2.37,-694753.08,-18.55,true,true,continue,-1,-1,-1,-1
16,0.9992522662170278,0.00011123687526359106,0.0006364947773040973,2.1304044886254057e-9,0.9992522662170278,0.9992356617522348,0.780089,0.80011947,0.78,0.8,0.53999989,0.25000002,0.0000775355422700675,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.187027665062036,0,20000002.599999998,true,16.18,-2.37,-694021.55,-18.55,true,true,rescue,-1,-1,-1,-1
17,0.9992356617522348,0.00021128736777919962,0.0005530482358774784,2.6441086956415323e-9,0.9992356617522348,0.9997673664308205,0.78008441,0.80011192,0.78,0.8,0.53999989,0.25000002,0.00007256295782050691,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.188199530672634,0,20000002.599999998,true,16.18,-2.37,-694016.96,-18.55,true,true,continue,-1,-1,-1,-1
18,0.9997673664308206,0.000052129542366704474,0.00018050391135395177,1.1545872065644714e-10,0.9997673664308206,0.9998317268054027,0.78002651,0.80003534,0.78,0.8,0.53999989,0.25000002,0.000023065040783412736,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18236884091567,0,20000002.599999998,true,16.18,-2.37,-693959,-18.55,true,true,continue,-1,-1,-1,-1
19,0.9998317268054027,0.00004042612803813851,0.00012784704934684255,1.7212376665937258e-11,0.9998317268054027,0.9998328221671707,0.78001899,0.80002528,0.78,0.8,0.53999989,0.25000002,0.000016578401689105104,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.181741780400753,0,20000002.599999998,true,16.18,-2.37,-693951.48,-18.55,true,true,continue,-1,-1,-1,-1
20,0.9998328221671707,0.000039682242447454484,0.00012749557373388067,1.6647894290173138e-11,0.9998328221671707,0.9998340187627575,0.7800189,0.80002517,0.78,0.8,0.53999989,0.25000002,0.000016589671574923507,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.181725437967437,0,20000002.599999998,true,16.18,-2.37,-693951.39,-18.55,true,true,continue,-1,-1,-1,-1
21,0.9998340187627575,0.000038873967843510866,0.00012710725335505083,1.6044023493603797e-11,0.9998340187627575,0.9999227462732329,0.7800188,0.80002504,0.78,0.8,0.53999989,0.25000002,0.000016594976762003945,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.181707630559412,0,20000002.599999998,true,16.18,-2.37,-693951.29,-18.55,true,true,continue,-1,-1,-1,-1
22,0.9999227462732329,0.000015056696873735536,0.00006219702838537028,1.5080130697740689e-12,0.9999227462732329,0.9999233457547592,0.78000896,0.80001197,0.78,0.8,0.53999989,0.25000002,0.000007960275304617318,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18076318195471,0,20000002.599999998,true,16.18,-2.37,-693941.44,-18.55,true,true,continue,-1,-1,-1,-1
23,0.9999233457547592,0.000014686408163062766,0.0000619678356357056,1.4420817310563386e-12,0.9999233457547592,0.9999445368029721,0.7800089,0.80001191,0.78,0.8,0.53999989,0.25000002,0.000007953662283450734,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180754621319902,0,20000002.599999998,true,16.18,-2.37,-693941.38,-18.55,true,true,continue,-1,-1,-1,-1
24,0.9999445368029721,0.000010281201885048484,0.00004518199473223983,4.1060662301165216e-13,0.9999445368029721,0.9999450350805971,0.78000647,0.80000865,0.78,0.8,0.53999989,0.25000002,0.000005805048803193911,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180542413404243,0,20000002.599999998,true,16.18,-2.37,-693938.95,-18.55,true,true,continue,-1,-1,-1,-1
25,0.9999450350805973,0.000009981004102486668,0.000044983914910961586,3.8933224488789624e-13,0.9999450350805973,0.9999625021868345,0.78000642,0.8000086,0.78,0.8,0.53999989,0.25000002,0.000005794612979192408,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18053537686618,0,20000002.599999998,true,16.18,-2.37,-693938.9,-18.55,true,true,continue,-1,-1,-1,-1
26,0.9999625021868347,0.000006756609038854184,0.000030741204063901684,6.261217306920194e-14,0.9999625021868347,0.9999628912429884,0.78000438,0.80000587,0.78,0.8,0.53999989,0.25000002,0.000003976887797385348,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18036469413283,0,20000002.599999998,true,16.18,-2.37,-693936.85,-18.55,true,true,continue,-1,-1,-1,-1
27,0.9999628912429885,0.000006525666329299797,0.00003058309062333397,5.882229608419391e-14,0.9999628912429885,0.9999633010528259,0.78000435,0.80000583,0.78,0.8,0.53999989,0.25000002,0.0000039654351005769125,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180359235928446,0,20000002.599999998,true,16.18,-2.37,-693936.82,-18.55,true,true,continue,-1,-1,-1,-1
28,0.999963301052826,0.000006285455436645832,0.000030413491682362117,5.4991953376204556e-14,0.999963301052826,0.9999709230477318,0.78000431,0.80000578,0.78,0.8,0.53999989,0.25000002,0.0000039516349737014705,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180353518325866,0,20000002.599999998,true,16.18,-2.37,-693936.78,-18.55,true,true,continue,-1,-1,-1,-1
29,0.9999709230477319,0.000004453076414768514,0.00002462387584065861,1.2612615328315186e-14,0.9999709230477319,0.9999870929233831,0.78000345,0.80000463,0.78,0.8,0.53999989,0.25000002,0.0000031741328397905393,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180274610600655,0,20000002.599999998,true,16.18,-2.37,-693935.92,-18.55,true,true,continue,-1,-1,-1,-1
30,0.9999870929233831,0.0000015098574259093229,0.000011397219190321678,7.669681896603241e-16,0.9999870929233831,0.9999872392207291,0.78000156,0.80000211,0.78,0.8,0.53999989,0.25000002,0.00000143833029841596,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18011703816724,0,20000002.599999998,true,16.18,-2.37,-693934.03,-18.55,true,true,continue,-1,-1,-1,-1
31,0.9999872392207291,0.0000014415417613547292,0.000011319237508832283,7.057897901511862e-16,0.9999872392207291,0.9999837810110822,0.78000155,0.80000209,0.78,0.8,0.53999989,0.25000002,0.0000014307016304499658,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180115178567007,0,20000002.599999998,true,16.18,-2.37,-693934.02,-18.55,true,true,death,-1,-1,-1,-1
32,0.9999837810110822,0.000004249328800396803,0.000011969660117342438,5.637652177974303e-17,0.9999837810110822,0.999984092213383,0.78000181,0.8000024,0.78,0.8,0.53999989,0.25000002,0.0000017240791531317613,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18017155457581,0,20000002.599999998,true,16.18,-2.37,-693934.28,-18.55,true,true,continue,-1,-1,-1,-1
33,0.999984092213383,0.000004031263019656079,0.00001187652359731991,5.128876844239346e-17,0.999984092213383,0.9999844101096851,0.78000178,0.80000237,0.78,0.8,0.53999989,0.25000002,0.0000017105664930195492,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180166841572976,0,20000002.599999998,true,16.18,-2.37,-693934.25,-18.55,true,true,continue,-1,-1,-1,-1
34,0.9999844101096849,0.000003811620341576015,0.000011778269973495177,4.6380870845602633e-17,0.9999844101096849,0.9999920485474929,0.78000176,0.80000234,0.78,0.8,0.53999989,0.25000002,0.0000016954481268827322,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18016205960673,0,20000002.599999998,true,16.18,-2.37,-693934.23,-18.55,true,true,continue,-1,-1,-1,-1
35,0.999992048547493,0.000001555996483879627,0.000006395456023153971,4.94484220068137e-18,0.999992048547493,0.9999969744846158,0.78000092,0.80000123,0.78,0.8,0.53999989,0.25000002,8.853287805550705e-7,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18007861682558,0,20000002.599999998,true,16.18,-2.37,-693933.39,-18.55,true,true,continue,-1,-1,-1,-1
36,0.9999969744846158,6.195003197948063e-7,0.0000024060150644263743,5.521436804147925e-19,0.9999969744846158,0.9999989241212447,0.78000035,0.80000047,0.78,0.8,0.53999989,0.25000002,3.383467197809944e-7,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180030199294094,0,20000002.599999998,true,16.18,-2.37,-693932.82,-18.55,true,true,continue,-1,-1,-1,-1
37,0.9999989241212447,1.9077731426036076e-7,8.851014411060091e-7,4.7462492125075257e-20,0.9999989241212447,0.9999989462910679,0.78000013,0.80000017,0.78,0.8,0.53999989,0.25000002,1.2207292390145502e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180010431640074,0,20000002.599999998,true,16.18,-2.37,-693932.6,-18.55,true,true,continue,-1,-1,-1,-1
38,0.9999989462910679,1.7780306297840792e-7,8.759058691307476e-7,4.1824972921172075e-20,0.9999989462910679,0.999998968616976,0.78000012,0.80000017,0.78,0.8,0.53999989,0.25000002,1.2060684696001085e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180010122545003,0,20000002.599999998,true,16.18,-2.37,-693932.59,-18.55,true,true,continue,-1,-1,-1,-1
39,0.9999989686169761,1.6507299263810077e-7,8.663100312156501e-7,3.6602631907048107e-20,0.9999989686169761,0.9999989910353836,0.78000012,0.80000016,0.78,0.8,0.53999989,0.25000002,1.1904866274549462e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180009814766592,0,20000002.599999998,true,16.18,-2.37,-693932.59,-18.55,true,true,continue,-1,-1,-1,-1
40,0.9999989910353834,1.5264845211947493e-7,8.563161645206294e-7,3.180535524509439e-20,0.9999989910353834,0.9999990134858529,0.78000012,0.80000016,0.78,0.8,0.53999989,0.25000002,1.1740374231234102e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180009509442627,0,20000002.599999998,true,16.18,-2.37,-693932.59,-18.55,true,true,continue,-1,-1,-1,-1
41,0.9999990134858529,1.4058652354772923e-7,8.459276236512922e-7,2.7435902426466717e-20,0.9999990134858529,0.9999990359118359,0.78000012,0.80000016,0.78,0.8,0.53999989,0.25000002,1.1567808982251223e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180009207641767,0,20000002.599999998,true,16.18,-2.37,-693932.59,-18.55,true,true,continue,-1,-1,-1,-1
42,0.999999035911836,1.2893926775808906e-7,8.351488962815843e-7,2.349032821342062e-20,0.999999035911836,0.999999058261315,0.78000012,0.80000016,0.78,0.8,0.53999989,0.25000002,1.1387823423514091e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180008910349866,0,20000002.599999998,true,16.18,-2.37,-693932.59,-18.55,true,true,continue,-1,-1,-1,-1
43,0.999999058261315,1.1775307098790031e-7,8.23985614039667e-7,1.9958574992170945e-20,0.999999058261315,0.9999990804873309,0.78000011,0.80000015,0.78,0.8,0.53999989,0.25000002,1.1201110767153164e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180008618458146,0,20000002.599999998,true,16.18,-2.37,-693932.58,-18.55,true,true,continue,-1,-1,-1,-1
44,0.999999080487331,1.070681097553027e-7,8.124445593301725e-7,1.6825204896377385e-20,0.999999080487331,0.9999991025483894,0.78000011,0.80000015,0.78,0.8,0.53999989,0.25000002,1.1008392110669272e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180008332753474,0,20000002.599999998,true,16.18,-2.37,-693932.58,-18.55,true,true,continue,-1,-1,-1,-1
45,0.9999991025483895,9.691794383484364e-8,8.005336666992527e-7,1.4070234994719603e-20,0.9999991025483895,0.9999991244087305,0.78000011,0.80000015,0.78,0.8,0.53999989,0.25000002,1.0810403056084791e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000805391094,0,20000002.599999998,true,16.18,-2.37,-693932.58,-18.55,true,true,continue,-1,-1,-1,-1
46,0.9999991244087305,8.732924899535726e-8,7.882620205631037e-7,1.1670038030639151e-20,0.9999991244087305,0.9999991460384624,0.78000011,0.80000014,0.78,0.8,0.53999989,0.25000002,1.0607881000828031e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180007782488946,0,20000002.599999998,true,16.18,-2.37,-693932.58,-18.55,true,true,continue,-1,-1,-1,-1
47,0.9999991460384625,7.832169026921456e-8,7.756398472894695e-7,9.598268596724419e-21,0.9999991460384625,0.9999991674135618,0.7800001,0.80000014,0.78,0.8,0.53999989,0.25000002,1.0401552665187653e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180007518926864,0,20000002.599999998,true,16.18,-2.37,-693932.57,-18.55,true,true,continue,-1,-1,-1,-1
48,0.9999991674135619,6.990793655822982e-8,7.626785015628429e-7,7.8267778322498e-21,0.9999991674135619,0.9999994992290955,0.7800001,0.80000014,0.78,0.8,0.53999989,0.25000002,1.0192122369272328e-7,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000726354516,0,20000002.599999998,true,16.18,-2.37,-693932.57,-18.55,true,true,continue,-1,-1,-1,-1
49,0.9999994992290955,3.1132407954934335e-8,4.696384965713034e-7,8.68283183184182e-22,0.9999994992290955,0.9999996226079007,0.78000006,0.80000008,0.78,0.8,0.53999989,0.25000002,6.153563528414816e-8,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000425513997,0,20000002.599999998,true,16.18,-2.37,-693932.53,-18.55,true,true,continue,-1,-1,-1,-1
50,0.9999996226079008,1.6879713128105558e-8,3.6051238610062197e-7,1.3158857688818022e-22,0.9999996226079008,0.9999996314555157,0.78000005,0.80000006,0.78,0.8,0.53999989,0.25000002,4.651648384629441e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180003138245795,0,20000002.599999998,true,16.18,-2.37,-693932.52,-18.55,true,true,continue,-1,-1,-1,-1
51,0.9999996314555157,1.4842522039802201e-8,3.537019622230096e-7,1.0445648228581668e-22,0.9999996314555157,0.9999996399286094,0.78000005,0.80000006,0.78,0.8,0.53999989,0.25000002,4.540827542506747e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180003047584854,0,20000002.599999998,true,16.18,-2.37,-693932.52,-18.55,true,true,continue,-1,-1,-1,-1
52,0.9999996399286094,1.305119694556276e-8,3.4702019363804875e-7,8.291872247172816e-23,0.9999996399286094,0.9999996480592854,0.78000005,0.80000006,0.78,0.8,0.53999989,0.25000002,4.4348696194044427e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180002962423377,0,20000002.599999998,true,16.18,-2.37,-693932.52,-18.55,true,true,continue,-1,-1,-1,-1
53,0.9999996480592855,1.1476064593117581e-8,3.404646499400163e-7,6.582180812078474e-23,0.9999996480592855,0.9999996558760205,0.78000004,0.80000006,0.78,0.8,0.53999989,0.25000002,4.33334849698146e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000288220044,0,20000002.599999998,true,16.18,-2.37,-693932.51,-18.55,true,true,continue,-1,-1,-1,-1
54,0.9999996558760202,1.0091032967792227e-8,3.34032946650213e-7,5.2250086618081595e-23,0.9999996558760202,0.9999996634040967,0.78000004,0.80000006,0.78,0.8,0.53999989,0.25000002,4.2358865290316283e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000280642089,0,20000002.599999998,true,16.18,-2.37,-693932.51,-18.55,true,true,continue,-1,-1,-1,-1
55,0.9999996634040965,8.873159043453328e-9,3.2772274430039687e-7,4.1476702460060323e-23,0.9999996634040965,0.9999998681657044,0.78000004,0.80000006,0.78,0.8,0.53999989,0.25000002,4.142148527438197e-8,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180002734647424,0,20000002.599999998,true,16.18,-2.37,-693932.51,-18.55,true,true,rescue,-1,-1,-1,-1
56,0.9999998681657042,6.908445733686211e-9,1.249258500170302e-7,9.051830664529598e-24,0.9999998681657042,0.9999999395078653,0.78000002,0.80000002,0.78,0.8,0.53999989,0.25000002,1.6260486076294988e-8,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000110681614,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
57,0.999999939507865,2.5204450247550044e-9,5.797168982120391e-8,7.580409014925398e-25,0.999999939507865,0.9999999409071955,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,7.454127815432973e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000501101087,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
58,0.9999999409071955,2.216255750499011e-9,5.687654880887767e-8,6.017413536350609e-25,0.9999999409071955,0.9999999422491251,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,7.27904846702277e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000486949737,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
59,0.9999999422491253,1.9487786891187753e-9,5.580209606102829e-8,4.776690227939298e-25,0.9999999422491253,0.9999999435384761,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,7.111411795996987e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000047363115,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
60,0.9999999435384762,1.7135830908092237e-9,5.4747940756814544e-8,3.791790176071034e-25,0.9999999435384762,0.9999999447795275,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,6.950578076433472e-9,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000046106136,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
61,0.9999999447795276,1.5067729472623044e-9,5.371369945832947e-8,3.0099654891912484e-25,0.9999999447795276,0.9999999459760816,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,6.795980137939855e-9,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000044916621,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
62,0.9999999459760816,1.324922454404208e-9,5.269899597113599e-8,2.3893443004556816e-25,0.9999999459760816,0.9999999845905375,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,6.647114039788827e-9,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.1800004378802,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
63,0.9999999845905376,2.692132402598514e-10,1.5140249198592177e-8,9.343754235774241e-27,0.9999999845905376,0.9999999849090424,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.8948130724230257e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000123766792,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
64,0.9999999849090425,2.367222406388573e-10,1.4854235309339383e-8,7.417176763298343e-27,0.9999999849090425,0.9999999956179613,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.8553584875123943e-9,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000120928298,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
