tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
131,0.9999999999999923,8.978069857712952e-23,7.670123667676396e-15,1.801995803690408e-53,0.9999999999999923,0.9999999999999964,0.78,0.8,0.78,0.8,0.25,0,9.265261734577237e-16,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000006,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
132,0.9999999999999966,3.043532645474531e-23,3.4163724750041386e-15,3.941401721026743e-54,0.9999999999999966,0.9999999999999967,0.78,0.8,0.78,0.8,0.25,0,5.195355318201804e-16,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000025,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
133,0.9999999999999967,2.5788256101226912e-23,3.334423869750956e-15,2.925538909661882e-54,0.9999999999999967,0.9999999999999967,0.78,0.8,0.78,0.8,0.25,0,4.0347689209789094e-16,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000028,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
134,0.9999999999999968,2.1850731705845688e-23,3.2544409675796473e-15,2.1715061081660195e-54,0.9999999999999968,0.9999999999999968,0.78,0.8,0.78,0.8,0.25,0,3.9668672184953837e-16,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000025,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
135,0.9999999999999968,1.8514415019251115e-23,3.176376617125106e-15,1.6118188557428266e-54,0.9999999999999968,0.9999999999999969,0.78,0.8,0.78,0.8,0.25,0,4.908890125370104e-16,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000002,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
136,0.9999999999999969,1.5687509604695167e-23,3.1001847980431115e-15,1.1963862380853556e-54,0.9999999999999969,0.9999999999999947,0.78,0.8,0.78,0.8,0.25,0,4.3189486939717056e-16,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000025,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,death,-1,-1,-1,-1
137,0.9999999999999947,9.061994902079846e-23,5.278942767540284e-15,7.840111150665044e-55,0.9999999999999947,0.9999999999999969,0.78,0.8,0.78,0.8,0.25,0,7.484732225708949e-16,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000042,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
138,0.9999999999999969,3.557607061125771e-23,3.1155530636026833e-15,3.8224082536941824e-56,0.9999999999999969,0.9999999999999974,0.78,0.8,0.78,0.8,0.25,0,3.7673626801607455e-16,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000025,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
139,0.9999999999999976,2.0888650162211525e-23,2.4688068764973662e-15,6.679045455273239e-57,0.9999999999999976,0.9999999999999977,0.78,0.8,0.78,0.8,0.25,0,2.95527702997725e-16,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18000000000002,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
140,0.9999999999999977,1.7699230556735417e-23,2.4095875490824942e-15,4.957578227705259e-57,0.9999999999999977,0.9999999999999996,0.78,0.8,0.78,0.8,0.25,0,1.8505953263722667e-16,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000017,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
141,0.9999999999999996,2.4143259218162917e-24,4.489912419009982e-16,4.977022370492789e-59,0.9999999999999996,0.9999999999999996,0.78,0.8,0.78,0.8,0.25,0,3.5250943799273e-18,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
142,0.9999999999999996,2.0456904011266764e-24,4.382212786391215e-16,3.694237134331294e-59,0.9999999999999996,0.9999999999999996,0.78,0.8,0.78,0.8,0.25,0,3.2508011159558254e-18,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
143,0.9999999999999996,1.7333406312075585e-24,4.2770965473409083e-16,2.742078895522631e-59,0.9999999999999996,0.9999999999999996,0.78,0.8,0.78,0.8,0.25,0,5.275609003370448e-18,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
144,0.9999999999999996,1.4686825250488967e-24,4.1745017339380265e-16,2.0353313541773083e-59,0.9999999999999996,0.9999999999999997,0.78,0.8,0.78,0.8,0.25,0,5.557397250934002e-17,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
145,0.9999999999999997,1.24443419864985e-24,4.074367864687485e-16,1.5107419877894052e-59,0.9999999999999997,0.9999999999999997,0.78,0.8,0.78,0.8,0.25,0,1.1419450859593129e-18,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
146,0.9999999999999997,1.0544256150373522e-24,3.9766359088652137e-16,1.1213610741983667e-59,0.9999999999999997,0.9999999999999996,0.78,0.8,0.78,0.8,0.25,0,2.1978644195935242e-18,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
147,0.9999999999999997,8.934288199835412e-25,3.8812482517184827e-16,8.323397832923682e-60,0.9999999999999997,0.9999999999999998,0.78,0.8,0.78,0.8,0.25,0,1.965493608850433e-18,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
148,0.9999999999999998,4.534728054713605e-25,2.413463884097552e-16,1.0611193040039535e-60,0.9999999999999998,0.9999999999999998,0.78,0.8,0.78,0.8,0.25,0,1.1109244444064117e-19,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
149,0.9999999999999998,3.842335274381126e-25,2.355572070316186e-16,7.876248176113885e-61,0.9999999999999998,0.9999999999999998,0.78,0.8,0.78,0.8,0.25,0,9.863719959702468e-20,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
150,0.9999999999999998,3.2556616808382995e-25,2.2990689088055173e-16,5.846212117493073e-61,0.9999999999999998,0.9999999999999997,0.78,0.8,0.78,0.8,0.25,0,6.714533066341424e-19,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
151,0.9999999999999997,4.075587441263669e-25,3.534430516009701e-16,4.038579899013529e-61,0.9999999999999997,0.9999999999999998,0.78,0.8,0.78,0.8,0.25,0,2.2047242045835162e-18,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
152,0.9999999999999998,2.461546887401873e-25,2.795327567810435e-16,5.322832459168002e-62,0.9999999999999998,0.9999999999999999,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.180000000000003,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
153,0.9999999999999999,7.360591204491617e-26,9.644892309378963e-17,2.0219146607500208e-63,0.9999999999999999,1,0.78,0.8,0.78,0.8,0.25,0,5.466058090257548e-17,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
154,1,3.482827209258256e-26,5.727272012826069e-17,1.5146793596199616e-64,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
155,1,2.9510457251780086e-26,5.589891807128177e-17,1.124283621887593e-64,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
156,1,2.500460214891368e-26,5.4558069435888785e-17,8.345090691417554e-65,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
157,1,2.118673130988997e-26,5.3249383767599076e-17,6.194214457297026e-65,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
158,1,1.795179866986899e-26,5.197208957257986e-17,4.597708300815361e-65,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,death,-1,-1,-1,-1
159,1,4.738985563468802e-26,4.8387076366977464e-17,3.551876278207476e-66,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
160,1,9.392640246179436e-27,1.4356753601761933e-17,1.1411630816849002e-67,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
161,1,5.710593415918156e-27,1.1414895163250734e-17,2.317175548398283e-68,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
162,1,2.225156102074243e-27,6.569949115340682e-18,2.1549730105869637e-69,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
163,1,1.8854043018339815e-27,6.412355594573922e-18,1.5995470236160155e-69,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
164,1,1.5975280916518274e-27,6.258542273219921e-18,1.187277366439947e-69,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
165,1,2.531068585263611e-28,1.6463258295620998e-18,1.7971693040201189e-71,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
166,1,2.144608009498491e-28,1.6068353739657033e-18,1.3339641828722758e-71,1,1,0.78,0.8,0.78,0.8,0.25,0,6.162975822039155e-33,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
167,1,1.8171548338055235e-28,1.5682921768373497e-18,9.901462467701809e-72,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
168,1,8.990120380080771e-29,1.253647061943908e-18,1.7758806592726741e-72,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
169,1,7.617448332190805e-29,1.2235758009916227e-18,1.3181625054613284e-72,1,1,0.78,0.8,0.78,0.8,0.25,0,6.162975822039155e-33,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
170,1,6.454365085273214e-29,1.1942258600684838e-18,9.784173174765665e-73,1,1,0.78,0.8,0.78,0.8,0.25,0,6.162975822039155e-33,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
171,1,5.468869211484717e-29,1.1655799368543365e-18,7.26238565557595e-73,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,rescue,-1,-1,-1,-1
172,1,1.6741871314100558e-28,1.453988936353996e-18,4.91027652219954e-72,1,1,0.78,0.8,0.78,0.8,0.25,0,1.232595164407831e-32,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
173,1,1.4185609794715851e-28,1.4191120702454127e-18,3.6446944614292743e-72,1,1,0.78,0.8,0.78,0.8,0.25,0,6.162975822039155e-33,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
174,1,1.126164831248575e-28,1.1864957640398619e-18,6.811551559378859e-73,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
175,1,9.542144101400038e-29,1.158035262817214e-18,5.0559320091177545e-73,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
176,1,8.08518535878393e-29,1.1302574442929742e-18,3.752808483938499e-73,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
177,1,2.0720340096112096e-29,3.7272251873321843e-19,2.6356052917009613e-74,1,1,0.78,0.8,0.78,0.8,0.25,0,1.5407439555097887e-33,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
178,1,1.7556619203594838e-29,3.637820150907977e-19,1.9563004172468105e-74,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
179,1,1.4875956496383538e-29,3.5505596751519e-19,1.4520806034844895e-74,1,1,0.78,0.8,0.78,0.8,0.25,0,1.5407439555097887e-33,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
180,1,3.6172490308015256e-30,1.3034142509809267e-19,1.5510366793226338e-75,1,1,0.78,0.8,0.78,0.8,0.25,0,7.703719777548943e-34,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
181,1,3.064943118876272e-30,1.2721492233188366e-19,1.1512701512925367e-75,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
182,1,2.5969669884369205e-30,1.2416341505954586e-19,8.545400498432939e-76,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,release,-1,-1,-1,-1
183,1,2.3951111600247546e-30,1.226823415741437e-19,7.399943305466977e-76,1,1,0.78,0.8,0.78,0.8,0.25,0,7.703719777548943e-34,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
184,1,2.0294094784054756e-30,1.1973955742084864e-19,5.492670781042852e-76,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
185,1,1.0530900851165928e-30,9.908043958474818e-20,9.067577254864476e-77,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
186,1,5.436564786776805e-31,7.489786727742249e-20,2.1388936323117114e-77,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
187,1,1.3738738564460478e-31,2.7512205074433806e-20,1.0064160379523113e-78,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
188,1,1.164101555259872e-31,2.6852269177576823e-20,7.470208536800043e-79,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
189,1,2.874943577049746e-32,1.032841931712943e-20,3.7608715990028324e-80,1,1,0.78,0.8,0.78,0.8,0.25,0,4.81482486096809e-35,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
190,1,2.400315258040052e-33,1.2886771386687743e-21,3.3375112663975935e-82,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
191,1,2.033818979732623e-33,1.257765610459181e-21,2.4772960896605878e-82,1,1,0.78,0.8,0.78,0.8,0.25,0,0,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
192,1,2.5462390450864613e-33,1.657759669296532e-21,1.5424822412394415e-82,1,1,0.78,0.8,0.78,0.8,0.25,0,1.2037062152420224e-35,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
193,1,2.1574621414778778e-33,1.6179949499230498e-21,1.1449205469552877e-82,1,1,0.78,0.8,0.78,0.8,0.25,0,1.2037062152420224e-35,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
194,1,1.1584733057639526e-33,1.327258391135826e-21,2.4831689889927803e-83,1,1,0.78,0.8,0.78,0.8,0.25,0,6.018531076210112e-36,1,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
195,1,2.3869674782200684e-34,3.745954592734861e-22,4.1966981359370265e-85,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
196,1,2.022509228713776e-34,3.656100293631833e-22,3.1150348423735197e-85,1,1,0.78,0.8,0.78,0.8,0.25,0,1.504632769052528e-36,1,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
197,1,7.183536457655294e-35,1.684433098666345e-22,2.9161729492475632e-86,1,1,0.78,0.8,0.78,0.8,0.25,0,1.504632769052528e-36,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
198,1,6.0867057942673e-35,1.6440285631281533e-22,2.1645541444846045e-86,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,0,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
199,1,5.157346613934996e-35,1.6045932121146243e-22,1.6066587016433258e-86,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
200,1,4.369888244199026e-35,1.5661037977742404e-22,1.1925560698694629e-86,1,1,0.78,0.8,0.78,0.8,0.25,0,0,0,1,rescue,rescue,Cooperar,Cooperar,continue,continue,true,true,true,-2.37,true,true,true,true,16.18,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,rescue,-1,-1,-1,-1
