tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
1,0.35,0.15,0.35,0.15,0.35,0.3500117179512827,0.90749352,0.88735903,0.78,0.8,0.53999989,0.25000002,0.030196323212242415,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Matar,true,true,false,-2.37,true,true,true,true,21.365,0,20000001.860000003,true,16.18,-2.37,-821494.18,-18.55,true,true,continue,-1,-1,-1,-1
2,0.3500117179512827,0.14999410361986099,0.3500084463362627,0.14998573209259355,0.3500117179512827,0.41458695087232184,0.90749187,0.88735732,0.78,0.8,0.53999989,0.25000002,0.03025186941884872,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.36498731433221,0,20000001.860000003,true,16.18,-2.37,-821492.53,-18.55,true,true,continue,-1,-1,-1,-1
3,0.3389764812153399,0.16668532376555595,0.4145869508723219,0.0797512441467824,0.4145869508723219,0.41464918062034634,0.90465353,0.88324427,0.78,0.8,0.53999989,0.25000002,0.027272928633392812,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Matar,true,true,false,-2.37,true,true,true,true,22.317881575571747,0,20000001.93,true,16.18,-2.37,-818650.62,-18.55,true,true,continue,-1,-1,-1,-1
4,0.33905564253090076,0.16661639199618178,0.41464918062034634,0.0796787848525711,0.41464918062034634,0.41479003182841556,0.90464517,0.88323573,0.78,0.8,0.53999989,0.25000002,0.027374979485208062,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,continue,true,true,false,-2.37,true,true,true,true,22.317257028166328,0,20000001.93,true,16.18,-2.37,-818642.25,-18.55,true,true,continue,-1,-1,-1,-1
5,0.33923384734299794,0.1664645393405066,0.4147900318284156,0.07951158148807991,0.4147900318284156,0.41495983754060173,0.90462595,0.88321606,0.78,0.8,0.53999989,0.25000002,0.02760252071532987,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.31592595941967,0,20000001.93,true,16.18,-2.37,-818623.01,-18.55,true,true,continue,-1,-1,-1,-1
6,0.33944996837263897,0.16628048204177337,0.41495983754060173,0.07930971204498592,0.41495983754060173,0.41520378523678814,0.90460268,0.88319224,0.78,0.8,0.53999989,0.25000002,0.02764989584392663,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.314303805566084,0,20000001.93,true,16.18,-2.37,-818599.72,-18.55,true,true,continue,-1,-1,-1,-1
7,0.3397608504504701,0.16601554843057073,0.4152037852367882,0.07901981588217104,0.4152037852367882,0.4155347390406904,0.90456924,0.88315802,0.78,0.8,0.53999989,0.25000002,0.0278303372058033,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.311963798527845,0,20000001.93,true,16.18,-2.37,-818566.25,-18.55,true,true,continue,-1,-1,-1,-1
8,0.3401833641067836,0.16565515458804037,0.4155347390406904,0.0786267422644856,0.4155347390406904,0.4159651202479173,0.90452385,0.88311157,0.78,0.8,0.53999989,0.25000002,0.028037401219194402,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.30877107229542,0,20000001.93,true,16.18,-2.37,-818520.82,-18.55,true,true,continue,-1,-1,-1,-1
9,0.3407341208163296,0.1651848084259195,0.4159651202479173,0.07811595050983361,0.4159651202479173,0.41650676376204915,0.90446479,0.88305113,0.78,0.8,0.53999989,0.25000002,0.028270306495816966,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.304587735278677,0,20000001.939999998,true,16.18,-2.37,-818461.71,-18.55,true,true,continue,-1,-1,-1,-1
10,0.34142938783426585,0.16459014501157973,0.4165067637620492,0.07747370339210523,0.4165067637620492,0.4171707560466005,0.90439039,0.88297502,0.78,0.8,0.53999989,0.25000002,0.028528041354991762,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.299271999625397,0,20000001.93,true,16.18,-2.37,-818387.24,-18.55,true,true,continue,-1,-1,-1,-1
11,0.34228499123288875,0.16385697071763214,0.41717075604660053,0.07668728200287868,0.41717075604660053,0.41796725583089994,0.90429908,0.88288163,0.78,0.8,0.53999989,0.25000002,0.028809341297813873,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.292677283443993,0,20000001.93,true,16.18,-2.37,-818295.85,-18.55,true,true,continue,-1,-1,-1,-1
12,0.3433162074279698,0.16297131815167717,0.4179672558309,0.07574521858945306,0.4179672558309,0.41891968857911854,0.90418939,0.88276948,0.78,0.8,0.53999989,0.25000002,0.02911266914825239,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Matar,true,true,false,-2.37,true,true,true,true,22.284651338357392,0,20000001.94,true,16.18,-2.37,-818186.07,-18.55,true,true,continue,-1,-1,-1,-1
13,0.3445576094092625,0.1618783770114593,0.41891968857911854,0.07464432500015974,0.41891968857911854,0.45764062965101626,0.90406045,0.8826381,0.78,0.8,0.53999989,0.25000002,0.029479609509507787,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,22.274383626325008,0,20000001.94,true,16.18,-2.37,-818057.01,-18.55,true,true,continue,-1,-1,-1,-1
14,0.45764062965101626,0.13114264914367374,0.3940612947420072,0.017155426463302797,0.45764062965101626,0.45891588449611576,0.8898865,0.86824887,0.78,0.8,0.53999989,0.25000002,0.02802015089945975,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.633563529897,0,20000002.19,true,16.18,-2.37,-803870.89,-18.55,true,true,continue,-1,-1,-1,-1
15,0.4589158844961158,0.12980664146247622,0.39447689685215165,0.01680057718925636,0.4589158844961158,0.7642212452124792,0.88980021,0.86816794,0.78,0.8,0.53999989,0.25000002,0.02823292142312539,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,21.6131437532438,0,20000002.19,true,16.18,-2.37,-803784.53,-18.55,true,true,continue,-1,-1,-1,-1
16,0.7642212452124792,0.049024811809505645,0.18553156127253828,0.0012223817054769098,0.7642212452124792,0.7651110600860923,0.85677036,0.83318231,0.78,0.8,0.53999989,0.25000002,0.01887210826839869,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.52915883240299,0,20000002.77,true,16.18,-2.37,-770726.92,-18.55,true,true,continue,-1,-1,-1,-1
17,0.7651110600860924,0.048341031748567305,0.18535727941681482,0.0011906287485255165,0.7651110600860924,0.7498088791273244,0.85670201,0.83310908,0.78,0.8,0.53999989,0.25000002,0.018928352587768815,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.5153687193663,0,20000002.78,true,16.18,-2.37,-770658.51,-18.55,true,true,continue,-1,-1,-1,-1
18,0.7498088791273244,0.05664923201201311,0.19245453645051552,0.001087352410146972,0.7498088791273244,0.7510370562858297,0.85806974,0.83460844,0.78,0.8,0.53999989,0.25000002,0.019628646914628955,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.72299750933151,0,20000002.75,true,16.18,-2.37,-772027.38,-18.55,true,true,continue,-1,-1,-1,-1
19,0.7510370562858297,0.05565537607417298,0.19225584174599994,0.0010517258939973441,0.7510370562858297,0.7523890601452312,0.85797918,0.83451318,0.78,0.8,0.53999989,0.25000002,0.01969645677518328,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.703361555773565,0,20000002.75,true,16.18,-2.37,-771936.75,-18.55,true,true,continue,-1,-1,-1,-1
20,0.7523890601452312,0.05456754127456222,0.19203000716408158,0.001013391416125065,0.7523890601452312,0.753867223214741,0.85787912,0.83440778,0.78,0.8,0.53999989,0.25000002,0.019762164864866816,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.681801943165137,0,20000002.75,true,16.18,-2.37,-771836.61,-18.55,true,true,continue,-1,-1,-1,-1
21,0.753867223214741,0.05338581673746598,0.19177442924211052,0.0009725308056825149,0.753867223214741,0.7554730764853488,0.85776926,0.83429191,0.78,0.8,0.53999989,0.25000002,0.019824809534609966,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.65829949625727,0,20000002.75,true,16.18,-2.37,-771726.66,-18.55,true,true,continue,-1,-1,-1,-1
22,0.7554730764853489,0.0521112353295735,0.19148631553352874,0.0009293726515489546,0.7554730764853489,0.7572073146889644,0.85764936,0.83416525,0.78,0.8,0.53999989,0.25000002,0.019883391239395976,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.6328506950266,0,20000002.759999998,true,16.18,-2.37,-771606.66,-18.55,true,true,continue,-1,-1,-1,-1
23,0.7572073146889644,0.05074581142528029,0.19116268411731113,0.0008841897684441952,0.7572073146889644,0.8359246223261981,0.8575192,0.83402752,0.78,0.8,0.53999989,0.25000002,0.019936882019521485,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,18.60546836551194,0,20000002.759999998,true,16.18,-2.37,-771476.4,-18.55,true,true,continue,-1,-1,-1,-1
24,0.8359246223261981,0.032609511867317,0.13133582559200846,0.00013004021447643387,0.8359246223261981,0.837333644485426,0.8487804,0.82379397,0.78,0.8,0.53999989,0.25000002,0.014782184550988231,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,17.80617453676338,0,20000002.93,true,16.18,-2.37,-762729.93,-18.55,true,true,continue,-1,-1,-1,-1
25,0.8373336444854261,0.0315966360010697,0.13094704023733378,0.00012267927617049193,0.8373336444854261,0.9402769693565652,0.84866869,0.82366907,0.78,0.8,0.53999989,0.25000002,0.014792073525801253,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,17.784642253897502,0,20000002.919999998,true,16.18,-2.37,-762618.13,-18.55,true,true,continue,-1,-1,-1,-1
26,0.9402769693565654,0.010102905291954732,0.0496081367133693,0.000011988638110699427,0.9402769693565654,0.9408555053902697,0.78699916,0.80919157,0.78,0.8,0.53999989,0.25000002,0.006040827570968382,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.753878826668444,0,20000002.46,true,16.18,-2.37,-700938.09,-18.55,true,true,continue,-1,-1,-1,-1
27,0.9408555053902697,0.00975401994027268,0.049379225855375596,0.000011248814082012015,0.9408555053902697,0.9414654669205462,0.78694834,0.8091296,0.78,0.8,0.53999989,0.25000002,0.006028534530652385,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.745712716957772,0,20000002.46,true,16.18,-2.37,-700887.23,-18.55,true,true,continue,-1,-1,-1,-1
28,0.9414654669205462,0.009391196974921202,0.049132834050236995,0.000010502054295620353,0.9414654669205462,0.9732219346350637,0.78689442,0.80906375,0.78,0.8,0.53999989,0.25000002,0.006012965674544235,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.73715489492729,0,20000002.46,true,16.18,-2.37,-700833.26,-18.55,true,true,continue,-1,-1,-1,-1
29,0.9732219346350637,0.0037835341403481917,0.022993728353824773,8.028707633857625e-7,0.9732219346350637,0.9735241394510709,0.78319497,0.8042527,0.78,0.8,0.53999989,0.25000002,0.0028709971104346754,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.42958648721005,0,20000002.54,true,16.18,-2.37,-697130.41,-18.55,true,true,continue,-1,-1,-1,-1
30,0.9735241394510709,0.0036224254976880157,0.022852692747033103,7.423042080734851e-7,0.9735241394510709,0.9738391907869398,0.78316692,0.80421734,0.78,0.8,0.53999989,0.25000002,0.00285868517536475,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.425537635620536,0,20000002.54,true,16.18,-2.37,-697102.34,-18.55,true,true,continue,-1,-1,-1,-1
31,0.9738391907869398,0.00345759322356961,0.022702533448243856,6.825412466776688e-7,0.9738391907869398,0.9741664457591526,0.78313745,0.80418015,0.78,0.8,0.53999989,0.25000002,0.0028446357976519843,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.42134916792319,0,20000002.54,true,16.18,-2.37,-697072.84,-18.55,true,true,continue,-1,-1,-1,-1
32,0.9741664457591526,0.003289847975283484,0.02254308223514724,6.240304167233689e-7,0.9741664457591526,0.9745052021645453,0.78310662,0.80414116,0.78,0.8,0.53999989,0.25000002,0.002828808946380129,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.417034565273443,0,20000002.54,true,16.18,-2.37,-697041.98,-18.55,true,true,continue,-1,-1,-1,-1
33,0.9745052021645454,0.0031200397604121987,0.022374190880928683,5.671941138060133e-7,0.9745052021645454,0.9748547082020307,0.78307444,0.8041004,0.78,0.8,0.53999989,0.25000002,0.0028111769165234946,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.41260818438025,0,20000002.54,true,16.18,-2.37,-697009.77,-18.55,true,true,continue,-1,-1,-1,-1
34,0.9748547082020305,0.0029490469286222155,0.022195732449384293,5.124199629321909e-7,0.9748547082020305,0.9634529131623876,0.78304096,0.80405791,0.78,0.8,0.53999989,0.25000002,0.0027917249303130443,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.40808506668018,0,20000002.55,true,16.18,-2.37,-696976.26,-18.55,true,true,rescue,-1,-1,-1,-1
35,0.9634529131623873,0.009159738940712115,0.02738370759511726,0.0000036403017832983643,0.9634529131623873,0.9642492004888562,0.78409033,0.80537512,0.78,0.8,0.53999989,0.25000002,0.003879706626925078,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.562211620672493,0,20000002.52,true,16.18,-2.37,-698026.56,-18.55,true,true,continue,-1,-1,-1,-1
36,0.964249200488856,0.008598508463106596,0.027149043910587794,0.000003247137449524758,0.964249200488856,0.9650532616541915,0.7840256,0.80529637,0.78,0.8,0.53999989,0.25000002,0.0038410003649503865,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.550122232488164,0,20000002.52,true,16.18,-2.37,-697961.78,-18.55,true,true,continue,-1,-1,-1,-1
37,0.9650532616541915,0.008041945572605801,0.02690191548694458,0.000002877286258136726,0.9650532616541915,0.965862324154956,0.78395957,0.80521579,0.78,0.8,0.53999989,0.25000002,0.0037985815302861714,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.53802017938292,0,20000002.52,true,16.18,-2.37,-697895.69,-18.55,true,true,continue,-1,-1,-1,-1
38,0.965862324154956,0.007492925476512046,0.02664221813614256,0.0000025322323893933623,0.965862324154956,0.9666736827252478,0.78389238,0.80513356,0.78,0.8,0.53999989,0.25000002,0.0037525884535051512,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.525957141782726,0,20000002.53,true,16.18,-2.37,-697828.44,-18.55,true,true,continue,-1,-1,-1,-1
39,0.9666736827252478,0.00695421876820035,0.02636988550751108,0.0000022129990407991258,0.9666736827252478,0.9674847367727273,0.7838242,0.80504985,0.78,0.8,0.53999989,0.25000002,0.003703194904704471,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.51398318781323,0,20000002.53,true,16.18,-2.37,-697760.2,-18.55,true,true,continue,-1,-1,-1,-1
40,0.9674847367727273,0.006428451947838651,0.02608489112885629,0.00000192015057771005,0.9674847367727273,0.9910154365591287,0.7837552,0.80496484,0.78,0.8,0.53999989,0.25000002,0.0036506070371050137,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.502146068426395,0,20000002.53,true,16.18,-2.37,-697691.14,-18.55,true,true,continue,-1,-1,-1,-1
41,0.9910154365591287,0.0013085283154524732,0.007675913991366335,1.2113405240456092e-7,0.9910154365591287,0.9912205407255219,0.78107065,0.80143346,0.78,0.8,0.53999989,0.25000002,0.00104556455189838,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.264149408392942,0,20000002.58,true,16.18,-2.37,-695004.12,-18.55,true,true,continue,-1,-1,-1,-1
42,0.9912205407255219,0.001199919082594769,0.0075794365308524195,1.036610308959089e-7,0.9912205407255219,0.9914248688449535,0.78105152,0.80140903,0.78,0.8,0.53999989,0.25000002,0.0010294517649945614,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.261408890856696,0,20000002.59,true,16.18,-2.37,-694984.97,-18.55,true,true,continue,-1,-1,-1,-1
43,0.9914248688449535,0.0010956223660450184,0.00747942076008766,8.802891380861913e-8,0.9914248688449535,0.9916279885221567,0.78103219,0.80138428,0.78,0.8,0.53999989,0.25000002,0.0010127167407852009,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.258719340432556,0,20000002.59,true,16.18,-2.37,-694965.62,-18.55,true,true,continue,-1,-1,-1,-1
44,0.9916279885221565,0.0009960133655631293,0.007375923944456745,7.416782360966235e-8,0.9916279885221565,0.9918295183192879,0.7810127,0.80135926,0.78,0.8,0.53999989,0.25000002,0.0009954259021699163,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.25608805794184,0,20000002.59,true,16.18,-2.37,-694946.12,-18.55,true,true,continue,-1,-1,-1,-1
45,0.991829518319288,0.0009014052344040675,0.007269014458544257,6.198776375208671e-8,0.991829518319288,0.9920291302727222,0.78099309,0.80133399,0.78,0.8,0.53999989,0.25000002,0.0009776471403525264,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.253521298484387,0,20000002.59,true,16.18,-2.37,-694926.49,-18.55,true,true,continue,-1,-1,-1,-1
46,0.9920291302727222,0.0008120465711909521,0.007158771773429766,5.138265715616731e-8,0.9920291302727222,0.9922265511486003,0.78097336,0.80130851,0.78,0.8,0.53999989,0.25000002,0.0009594486053539492,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.25102422553223,0,20000002.59,true,16.18,-2.37,-694906.74,-18.55,true,true,continue,-1,-1,-1,-1
47,0.9922265511486,0.0007281202398331053,0.007045286377075854,4.223449079472618e-8,0.9922265511486,0.9890447258799651,0.78095356,0.80128284,0.78,0.8,0.53999989,0.25000002,0.0009408975316852683,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.24860088874807,0,20000002.59,true,16.18,-2.37,-694886.92,-18.55,true,true,rescue,-1,-1,-1,-1
48,0.9890447258799652,0.0022212758063948025,0.008733709633000583,2.886806394980137e-7,0.9890447258799652,0.9894426169507442,0.7812633,0.80168159,0.78,0.8,0.53999989,0.25000002,0.001335531211676691,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.289119536595738,0,20000002.58,true,16.18,-2.37,-695196.94,-18.55,true,true,continue,-1,-1,-1,-1
49,0.9894426169507442,0.0019725919037084003,0.008584557976024934,2.331695225011665e-7,0.9894426169507442,0.9898252523908799,0.78122873,0.80163819,0.78,0.8,0.53999989,0.25000002,0.0012968215848930542,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.28340783960277,0,20000002.58,true,16.18,-2.37,-695162.34,-18.55,true,true,continue,-1,-1,-1,-1
50,0.98982525239088,0.001742986822390597,0.008431574139835363,1.8664689408341258e-7,0.98982525239088,0.9901926751405901,0.78119485,0.80159546,0.78,0.8,0.53999989,0.25000002,0.0012583520073782412,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.2780144212143,0,20000002.58,true,16.18,-2.37,-695128.43,-18.55,true,true,continue,-1,-1,-1,-1
51,0.9901926751405902,0.0015322465013257415,0.008274930316109977,1.4804197415245757e-7,0.9901926751405902,0.9905319364746413,0.78116166,0.80155341,0.78,0.8,0.53999989,0.25000002,0.0012115392909403666,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.272936726531302,0,20000002.58,true,16.18,-2.37,-695095.21,-18.55,true,true,continue,-1,-1,-1,-1
52,0.9905319364746413,0.0013469701172501227,0.008120975985886273,1.1742222224925881e-7,0.9905319364746413,0.990846127513233,0.78113038,0.80151361,0.78,0.8,0.53999989,0.25000002,0.0011684017466210492,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.268345099811526,0,20000002.58,true,16.18,-2.37,-695063.9,-18.55,true,true,continue,-1,-1,-1,-1
53,0.990846127513233,0.0011840854561112495,0.007969693894637055,9.313601873271028e-8,0.990846127513233,0.9911379736935207,0.78110083,0.80147584,0.78,0.8,0.53999989,0.25000002,0.0011285356397918514,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.264183310298094,0,20000002.58,true,16.18,-2.37,-695034.33,-18.55,true,true,continue,-1,-1,-1,-1
54,0.9911379736935207,0.0010408897850949913,0.007821062648080978,7.387330329257893e-8,0.9911379736935207,0.9914098783076222,0.78107284,0.80143991,0.78,0.8,0.53999989,0.25000002,0.0010915843980271803,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.26040184077793,0,20000002.58,true,16.18,-2.37,-695006.31,-18.55,true,true,continue,-1,-1,-1,-1
55,0.991409878307622,0.0009150057034329716,0.007675057393980505,5.859496444800196e-8,0.991409878307622,0.991663960911296,0.78104626,0.80140565,0.78,0.8,0.53999989,0.25000002,0.0010572331525283973,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.256957086911548,0,20000002.59,true,16.18,-2.37,-694979.71,-18.55,true,true,continue,-1,-1,-1,-1
56,0.9916639609112962,0.000804342201307941,0.007531650410578799,4.6476817066185915e-8,0.9916639609112962,0.995305621035516,0.78102095,0.8013729,0.78,0.8,0.53999989,0.25000002,0.0010252038803603217,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.253810650900522,0,20000002.59,true,16.18,-2.37,-694954.37,-18.55,true,true,continue,-1,-1,-1,-1
57,0.995305621035516,0.0004377687728621943,0.004256604216766392,5.97485548039202e-9,0.995305621035516,0.9954384804848888,0.78057611,0.80077594,0.78,0.8,0.53999989,0.25000002,0.0005790077804259317,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.221407988884625,0,20000002.59,true,16.18,-2.37,-694509.12,-18.55,true,true,continue,-1,-1,-1,-1
58,0.9954384804848888,0.00038487067966321036,0.004176644094630569,4.740817353987497e-9,0.9954384804848888,0.9982131177525655,0.78056253,0.80075824,0.78,0.8,0.53999989,0.25000002,0.0005622245952820008,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.219814385224453,0,20000002.59,true,16.18,-2.37,-694495.53,-18.55,true,true,continue,-1,-1,-1,-1
59,0.9982131177525655,0.00011293031168476267,0.0016739517913516003,1.4439822281387162e-10,0.9982131177525655,0.998940219539801,0.78022295,0.80030134,0.78,0.8,0.53999989,0.25000002,0.00022032464730840397,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.19520262876323,0,20000002.6,true,16.18,-2.37,-694155.63,-18.55,true,true,continue,-1,-1,-1,-1
60,0.9989402195398012,0.00004031817278794736,0.0010194622655908929,2.182003764254335e-11,0.9989402195398012,0.9988645943272075,0.78013403,0.80018156,0.78,0.8,0.53999989,0.25000002,0.00013045444611621548,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.188738988576137,0,20000002.61,true,16.18,-2.37,-694066.63,-18.55,true,true,continue,-1,-1,-1,-1
61,0.9988645943272075,0.000032233672282487276,0.0011031719859615446,1.454849042442831e-11,0.9988645943272075,0.9995353247607708,0.78014433,0.80019566,0.78,0.8,0.53999989,0.25000002,0.00013963595051269886,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.189248486916437,0,20000002.61,true,16.18,-2.37,-694076.94,-18.55,true,true,continue,-1,-1,-1,-1
62,0.9995353247607709,0.000011079701278007251,0.00045359553653269576,1.4183721419531474e-12,0.9995353247607709,0.9995452277784065,0.78005921,0.80008032,0.78,0.8,0.53999989,0.25000002,0.00005715303774175319,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.183763040304264,0,20000002.599999998,true,16.18,-2.37,-693991.73,-18.55,true,true,continue,-1,-1,-1,-1
63,0.9995452277784065,0.000009742300487409163,0.000445029919980273,1.1258640951602548e-12,0.9995452277784065,0.9998820002279066,0.78005803,0.80007872,0.78,0.8,0.53999989,0.25000002,0.00005592349669408456,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.183671379276483,0,20000002.599999998,true,16.18,-2.37,-693990.55,-18.55,true,true,continue,-1,-1,-1,-1
64,0.9998820002279066,0.0000022398868216631682,0.00011575988520876775,6.294634044703667e-14,0.9998820002279066,0.9998844571803776,0.78001508,0.80002046,0.78,0.8,0.53999989,0.25000002,0.000014510539920797655,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180949615432127,0,20000002.599999998,true,16.18,-2.37,-693947.56,-18.55,true,true,continue,-1,-1,-1,-1
65,0.9998844571803776,0.000001969547030147762,0.00011357327254234777,4.9966878290066586e-14,0.9998844571803776,0.9998868402078431,0.78001478,0.80002006,0.78,0.8,0.53999989,0.25000002,0.000014206019663411638,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180927514118128,0,20000002.599999998,true,16.18,-2.37,-693947.26,-18.55,true,true,continue,-1,-1,-1,-1
